image_id,human_english,human_romanian,AI_english,AI_romanian
768178187666808832-2.jpg,Why I Hate Stock Photos #16245231: Knife and Fork https://t.co/o0A3vBT5zg,om înfometat și furios,a man holding two forks and a knife over a plate,un om care ţine două furculiţe şi un cuţit pe o farfurie
768178187666808832-4.jpg,Why I Hate Stock Photos #16245231: Knife and Fork https://t.co/o0A3vBT5zg,Ce plm nu se mai termină chestionarul ăsta?!,a woman holding a knife and fork,o femeie care ţine un cuţit şi o furculiţă
768178472892166144-1.jpg,Never wanted to win anything so badly in my life 😩🙏🏻 Even my baby bunny is begging for me 😂#pigsontour @busted https://t.co/bBA8hJMwhP,"cel mai drăguț și pufos pui de iepuraș
Poza m-a făcut să îmi doresc să îl pot mângâia puțin",a small gray and white rabbit sitting on the ground,un mic iepure gri şi alb aşezat pe pământ
768178489660964864-1.jpg,RT @JungLeoPiercing: They do look like a couple after a fight waiting for the other one to apologize. https://t.co/JIl4f6g3WC,"ordine, structura",a man sitting in a chair in a blue room,un om care stă într-un scaun într-o cameră albastră
768179143968251904-1.jpg,RT @his0kas: my first idea for hisoka makeup! it's alright..ignore my stupid egg head!! i used @crusheddiamonds aurora and nymph! https://t…,Frumoasa steluta,a woman with a star on her face and makeup,o femeie cu o stea pe faţă şi machiaj
768179659892666369-1.jpg,"""It's really not that bad, It only hurts when I see."" LMAO!! #FamilyGuy #Cartoons (Say NO to domestic violence!!????) https://t.co/oTBJyAZfuq",Amuzant,a cartoon woman talking to a man in a restaurant,o femeie de desene animate vorbind cu un bărbat într-un restaurant
768179789924409344-1.jpg,Robbers supremely inconvenienced when people outside lock them in https://t.co/NrVQZ5eHSj https://t.co/qsMDxjnI0w,"Nu se stie contextu, deci e dubios",a man is seen in a store with a woman,Un bărbat e văzut într-un magazin cu o femeie.
768180335154720768-1.jpg,RT @empireofthekop: DAMN. Emre Can looks really hurt here. Klopp worried. https://t.co/SazLffbWQj,Ia cam fugit picioru ups,a soccer player is kicking the ball in the air,un jucător de fotbal este lovind mingea în aer
768180909786984448-1.jpg,"Mom killed newborn by putting him in refrigerator, deputies say - Fox News https://t.co/1R7GORNvln https://t.co/pyFVMaFIk3",Regrete,a woman is shown in this mug shot,o femeie este arătat în această fotografie cana
768182008702840832-1.jpg,Monday's aren't so bad..#ducati #scrambler #adventure #offroad #dualsport #sixty2 https://t.co/gEE8vAiSBN,Imi transmite un sentimen de bucurie si fericire.,a blue motorcycle parked on a dirt road,o motocicletă albastră parcată pe un drum murdar
768182176458371072-1.jpg,RT @FreeAmerican100: This mug will send libs into a frenzy &amp; they probably will say u hate African Americans ????Buy➡https://t.co/vehckbuMRU h…,Dubios,the h silent in beirut coffee mug,Hu tăcut în cana de cafea Beirut
768182306481639424-1.jpg,@mitches_ That's the worst! Prevent more damage w/ our case! Use TWEET20 for 20% off here: https://t.co/vfJyKDBURo https://t.co/CPbDEzo1O5, reclamă,a black iphone case with a watch and a watch,un caz de iphone negru cu un ceas și un ceas
768182583318282240-1.jpg,#SportMicro : RT @HorseRaceGuide: Such sad news about Tom O'Ryan - one of the nicest and m… https://t.co/F3Cv84yki6 https://t.co/WHJI2AeB0R,O persoana ce are 61 de ani.,"tom o ryan, the man who made the world of sport a better place","Tom o Ryan, omul care a făcut lumea sportului un loc mai bun"
768182709160140800-1.jpg,"RT @CauseWereStyle: Women like a well dressed man, and if you don't believe that, you're an idiot. 😏 https://t.co/q9CKd7wJPI",Sa arati mereu bine e o optiune,a man in a suit and sunglasses walking down the street,Un bărbat în costum şi ochelari de soare mergând pe stradă
768182964991631360-1.jpg,"RT @ezralevant: Spare a thought for poor @cathmckenna, seen here struggling without her $10,000 photographer. #Prayers https://t.co/pTi3Nwd…",O poza de grup reusita,a woman taking a selfie with a group of people,o femeie care face un selfie cu un grup de oameni
768183556401049600-3.jpg,"RT @UniteKurdistan: #YPG Forces inside the Central Prison in #Hasaka, where the Baath Regime tortured prisoners for decades. No more. https…",enervare,a group of men are behind bars in a jail cell,un grup de oameni sunt în spatele gratiilor într-o celulă de închisoare
768185129248317440-1.jpg,RT @Ravens: Coach said players who commit senseless penalties won’t be kept on the team: https://t.co/dm50xCRTsM https://t.co/KrJCS1H26h,"Personalitate,seriozitate,muncă în echipă,familie",baltimore ravens players in the locker room,Baltimore Ravens jucători în vestiar
768188346308800512-1.jpg,RT @Aroyaldmd: @RealMuckmaker @vanessarbutler @theinquisitr Is he kidding? Help! I've fallen..can't get up..Lard ass AND Bad Heart! https:/…,M-a amuzat,donald trump playing golf in the middle of the day,Donald Trump jucând golf în mijlocul zilei
768189650724876288-1.jpg,RT @BulleyBufton: I am a very sad...and rather cross Bulley tonight. Poor Marvin 💔😢https://t.co/xhgmM9fOTj https://t.co/AIxi4yupTi,Deacord cu citatul de pe imagine,every dog deserves a home not every home deserves a dog,"Fiecare câine merită o casă, nu fiecare casă merită un câine."
768189910746591237-1.jpg,RT @RussiaUN: #Churkin: The problem of enhancing the fight against terrorism is so acute that resolution 1540 tools are not enough https://…,Minciuna ,a man sitting at a table with a sign that reads industrial capacity for the production of chemical weapons,un om așezat la o masă cu un semn care citește capacitatea industrială pentru producerea de arme chimice
768190321805012993-1.jpg,"RT @narayanakb5: Stressing and Complaining will change Nothing.Take Action,  Make a Change, andNever Look Back. https://t.co/aStKsfe3uk",Trist dar adevarat,a tree on a bike with birds flying around it,un copac pe o bicicletă cu păsări care zboară în jurul ei
768192699987996672-1.jpg,Goodnight to y'all🌙 I hope namjoon &amp; yoongi will stop fucking with my feelings😩💓 https://t.co/RdntvrkkHj,"Deranjant. Coreea pe care o visam numita ""de nord"".",two men in black and white clothes holding each other,"doi bărbaţi în haine albe şi negre, ţinându-se unul pe celălalt."
768193157167091712-1.jpg,"RT @cypritree: Huxley is draining my life energy. Look at that evil glint in her eyes, she is scheming her 5th poop of the day. https://t.c…",Fericire,a person wearing a hat holding a small dog,o persoană care poartă o pălărie cu un câine mic
768194071533871104-1.jpg,RT @allkpop: Jun.K seduces with his sultry gaze in 'Dazed and Confused' https://t.co/8YzbC5fOb0 https://t.co/xNMUXjTOxT,cantaret,a man in a blue jacket holding a keyboard,un om într-o jachetă albastră care deține o tastatură
768194096666058752-1.jpg,RT @FootballVines: From bad to worse for Marcus Rashford... Terrible news for all Man United and England fans! https://t.co/Re8gOobrJ6 http…,"Gândire,muncă din greu,dezorientare",manchester united's young star is in the middle of a contract dispute,Steaua tânără a lui Manchester United se află în mijlocul unei dispute contractuale.
768194314778402816-2.jpg,"RT @haniqureshi1: MQM held rally to show solidarity with the Pakistan army, rangers &amp;police who are fighting Taliban #MQMLovesPakistan http…",Neutru,pakistan's parliament passes bill to ban pakistan-based terror groups,Parlamentul pakistanez a aprobat proiectul de lege pentru interzicerea grupărilor teroriste din Pakistan
768195048773038080-1.jpg,RT @ReginaPucket: Cryptic notes left on the window shield of Seth’s car turn into a game of life &amp; death.https://t.co/k6SbJtlqfj https://…,"Dragoste, pasiune
",the cover of songs that whisper,coperta cântecelor care şoptesc
768195615025078272-1.jpg,RT @NastyVuh: @Adrianna_thugg yo bf got a fckin bobble head nigga da star of the Airheads cmmrcials boy got hella shit on his mind https://…,relaxare,a man is holding a remote control in his hand,Un om ţine o telecomandă în mână.
768195682138071040-1.jpg,"RT @KannonFobes: When she says ""that sex wasn't the worst I've ever had."" https://t.co/iyFrrBw02B",Copilarie frumoasa,a young man in a purple shirt and hat stands in front of a red fire alarm,un tânăr într-o cămaşă mov şi pălărie stă în faţa unei alarme roşii de incendiu.
768196151870840832-1.jpg,@bomani_jones bro you dead wrong for that David Ortiz/ Good Times reference. But I'm weak 😂😂😂💀 https://t.co/kJYbeIuKTs,Probabil mamă și fiu,david ortiz totally looks like eddie murphy,David Ortiz arată ca Eddie Murphy.
768196604868251648-2.jpg,RT @CuteOverloads: Rademenesa was rescued by an animal shelter. He is now nursing other sick animals back to health there.🏆 https://t.co/lp…,Grija fata de cei dragi,two cats laying on a bed in a room,două pisici întinse pe un pat într-o cameră
768197028497063936-1.jpg,"RT @pandagaro: Can't be my selfish nature, can't be my sinAre these feelings I long for best left unsaid?https://t.co/dC3RxhcBIP https:/…","vulnerabil, neajutorat",a painting of two people in red clothes,un tablou de doi oameni în haine roșii
768197049451945984-1.jpg,RT @dog_rates: This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10 https://t.co/T…,bucurie,a black and gray dog with a purple collar,un câine negru și gri cu un guler violet
768197116577456128-1.jpg,RT @YallChildishAF: This club is so atrocious. Just filthy https://t.co/K1OB3zuGSn,Reiese faptul ca cele doua persoane au o legătură strâns ade prietenie,two women pose for a picture at a party,Două femei pozează pentru o poză la o petrecere.
768197359838728193-1.jpg,RT @JessicaABC30: Sad day here at Sierra Pacific HS after the principal took his own life @ABC30 #abc30edwatch #hanford https://t.co/mW8Vlv…,indiferenta,a white truck parked in front of a store,un camion alb parcat în faţa unui magazin
768197909284163584-1.jpg,Uh oh. Chris Tillman's Thursday start is in jeopardy because of an injury concern. https://t.co/HcbXz74FTC https://t.co/O9YNZecfIS,seriozitate,a baseball player in an orange jersey walking on the field,un jucător de baseball într-un tricou portocaliu mergând pe teren
768198391633317888-1.jpg,"RT @zxynisgod: dear life, I don't ask too much just give me this chance and I'll stop being annoying, I swear https://t.co/wy00QGZHJK",O imbratisare mereu este binevenita,a man hugging a woman at an airport,Un bărbat îmbrăţişând o femeie la aeroport.
768198899139907584-1.jpg,EU boss: 'Borders are the worst invention ever made by politicians'  https://t.co/uMRnP23683 https://t.co/c4Qvuz5xgL,Neutru,european union president jean-claude junker,Preşedintele Uniunii Europene Jean-Claude Junker
768200455243632642-1.jpg,RT @saiteilolita: i actually screamed out loud in my dorm my roommate was very concerned https://t.co/iSzWu7Qtyn,Cat de dragut,a man with dreadlocks is getting his hair cut by a woman,"Un bărbat cu ""freadlocks"" îşi tunde părul de o femeie."
768200736257683460-1.jpg,"RT @WeNeedTrump: So many scandals, so much corruption, so many big donors. America is smarter than Crooked Hillary Rotten Clinton. https://…",hillary la pranaie,a man in orange jumpsuit is sitting in a jail cell with a woman behind him,Un bărbat în salopetă portocalie stă într-o celulă cu o femeie în spatele lui.
768204817332330496-1.jpg,"RT @ForbesTech: No, Pokemon GO is not dying: https://t.co/zEcpgsVdrP https://t.co/7fqhMsiuID","Control,roboți,nepăsare,anisocial",people walk down the street at night with their cell phones,Oamenii merg noaptea pe stradă cu telefoanele mobile.
768205517751738371-1.jpg,"RT @eduardo_LACS: This image is shocking &amp; shameful. We should  teach youth to cherish our natural heritage, not kill it for pleasure. http…",Spaima,a boy is holding a giraffe head in front of a truck,Un băiat ţine un cap de girafă în faţa unui camion.
768205677172969472-1.jpg,Is joint pain ruining your life? Don't miss this free class tomorrow Source:MedStarHealth - https://t.co/8nOITDHjOE https://t.co/lz1hh01vYP,Munceste din grei si ai sa obtii rezultatele dorite,a woman is stretching on a mat with other people,o femeie se întinde pe o saltea cu alte persoane
768206335678775299-1.jpg,RT @BeezyStreetz: Man I be mad as fuck 😂😂😂😡 https://t.co/0xylOq5eHK,Amuzant,when you're at home with no weed,cand esti acasa fara iarba
768208382473957377-3.jpg,Janey giving me a key to her house was honestly such a mistake bc I'm so obsessed with her dog and I visit daily https://t.co/6V3EFQozym,"Frumusețe,dragoste,inocență,slăbiciune",a small black and white puppy sitting in the grass,"un căţeluş mic, negru şi alb, care stă în iarbă."
768208961275211776-1.jpg,RT @LiveActionComic: Have no fear during bleak times. The powers with you are beyond your comprehension #Seraphim @LiveActionComic https://…,Incomfortabil,a man and woman sitting in the back seat of a car,un bărbat şi o femeie care stau pe bancheta din spate a unei maşini
768210936817594368-1.jpg,RT @YlXTAPE: it's not him...his stylist jus can't do hair.  https://t.co/0yb55vVtmC,Idol BTS,a man with a rose in his mouth,un om cu un trandafir în gură
